Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Easington_hourly,500,24,0.001,32,34.362057,3.7394767,5.861915790266671,0.1297121,0.91273266,15.68071,16.35153,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,5.2798634,1.4606817,2.2977953254247745,0.6127372,0.7986988,101.06422,65.84599,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,0.41784006,0.38805017,0.6464054946950327,0.014957016,0.15055585,0.91104376,0.909622,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,8.507222,1.3259728,2.9167142773329964,0.061311148,0.8584251,252.05264,6.191447,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,19.636374,1.9851286,4.431294790453176,0.033823125,0.7682022,1.8128078,1.711711,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,16,32.76777,3.7437212,5.724313833103779,0.12666726,0.9167816,16.354414,15.7562895,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,16,5.0756097,1.3563828,2.2529113795243876,0.60076827,0.8064862,102.55289,56.202816,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,16,0.38628936,0.38361567,0.6215218082569895,0.014381239,0.21469659,0.90305555,0.8964007,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,8.720004,1.4600862,2.952965303170031,0.062073167,0.854884,273.78522,6.4125366,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,24.939552,2.2314982,4.993951572365205,0.038117766,0.70560074,2.051183,1.9402457,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,32,33.886944,3.7215602,5.821249334733797,0.12881225,0.9139393,16.185574,16.19007,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,5.0710564,1.3405588,2.25190061192025,0.60049874,0.8066598,102.710815,51.987053,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,0.42878118,0.39283845,0.654813852612991,0.015151574,0.12831318,0.92359865,0.92037004,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,8.977413,1.3577814,2.9962331647403935,0.062982686,0.8506003,282.49664,6.263422,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,23.42503,2.0861752,4.8399410899967235,0.036942232,0.7234789,1.9388132,1.8167887,9.203987,131.01376
Volumrate_Easington_hourly,500,48,0.01,16,95.86151,6.8023877,9.790889195086866,0.21637738,0.75802165,27.107557,24.780079,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,16,12.721188,2.2012155,3.566677388207789,0.98635113,0.46476448,141.71854,104.52024,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.01,16,0.748812,0.60539746,0.8653392512910655,0.020021152,-0.5115665,1.4171389,1.4098723,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,16,29.098623,2.2180939,5.394313976378909,0.11342041,0.5160676,672.3009,7.905393,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,16,56.935326,3.8611462,7.545550054340544,0.05758836,0.32907557,3.5251808,3.1908739,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.01,32,83.69624,5.991951,9.148565094381349,0.20218211,0.7887298,25.578741,21.233467,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,32,15.560538,2.7403398,3.9446848152838716,1.0908877,0.34530067,152.90552,150.88138,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.01,32,0.7295404,0.5727499,0.8541313761112065,0.019761838,-0.47266436,1.3383111,1.342935,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,32,26.371521,2.1378894,5.135320924352611,0.10797485,0.56142145,759.10175,7.5915866,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,32,48.411453,3.1827126,6.957833947937412,0.053102855,0.42952067,2.9770885,2.657415,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,16,83.0019,5.933331,9.11053783918591,0.2013417,0.7904825,25.425589,21.332178,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,10.103146,1.6244321,3.178544572499375,0.87901443,0.57491684,147.08707,47.874866,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,16,0.7563848,0.6171289,0.8697038518620549,0.020122133,-0.5268531,1.4459807,1.4339744,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,24.566677,1.9895195,4.956478295474102,0.10421451,0.5914374,707.8855,7.309724,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,52.21433,3.6922817,7.2259482952667975,0.05514913,0.38470763,3.3943818,3.034902,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,83.304535,6.0243707,9.12713180096077,0.20170842,0.78971857,26.315447,21.979012,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,10.698286,1.7446802,3.2708234523615847,0.90453386,0.5498767,158.94183,57.600533,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,32,2.220319,1.1713687,1.49007349908287,0.03447548,-3.481979,2.7317672,2.717092,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,28.86089,2.7493675,5.37223318879723,0.11295615,0.5200213,650.38855,8.978035,7.754323,47.560345
