Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Easington_hourly,500,24,0.001,16,44.205353,4.712872,6.648710610577297,0.14712226,0.88773423,19.669075,20.077251,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,6.147485,1.5894961,2.4794121842400285,0.6611676,0.7656197,89.678535,74.61759,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,2.8361788,1.3477924,1.684095834447093,0.038967874,-4.7657843,3.1471658,3.0827909,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,9.182033,2.073047,3.030186889474648,0.063696414,0.8471951,163.71085,7.7963405,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,27.003754,3.7721698,5.196513606458601,0.039663877,0.6812339,3.1519315,3.0267177,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.001,32,40.153122,4.57367,6.336649110392826,0.14021698,0.89802545,19.664215,17.80979,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,5.266292,1.5187753,2.2948403201931775,0.61194915,0.7992162,92.213264,70.24625,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,1.4150004,0.8365794,1.1895379097322563,0.027524421,-1.8766122,1.9581423,1.932383,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,8.429836,1.8262789,2.903418032800885,0.061031654,0.85971296,178.9475,7.1898103,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,32.778,4.2335663,5.725207409162544,0.043699283,0.6130717,3.5265267,3.367037,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,16,40.05573,4.59419,6.328959544218427,0.14004682,0.8982728,18.788376,18.862755,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,16,5.191383,1.4618176,2.2784606393306968,0.6075813,0.8020722,94.99709,67.50631,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,16,1.7793425,1.0063429,1.333919987164859,0.030865243,-2.6172981,2.3495932,2.3217514,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,8.500196,1.89793,2.9155096393099407,0.061285827,0.858542,215.26756,7.4082723,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,27.84571,3.3899508,5.276903519526819,0.040277474,0.671295,2.9486318,2.7963412,9.203987,131.01376
Volumrate_Easington_hourly,500,24,0.0001,32,41.474,4.5040565,6.440030980006036,0.14250462,0.8946709,18.806313,18.951166,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,5.330556,1.5686932,2.3087996699221263,0.61567163,0.7967661,106.81565,77.4536,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,1.3696252,0.9126256,1.1703098780929877,0.02707951,-1.7843673,2.127503,2.1132405,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,8.122909,1.7862657,2.850071681944881,0.05991028,0.8648207,282.10608,7.0307455,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,27.884481,3.2557619,5.280575861594426,0.040305503,0.6708373,2.8778253,2.6795628,9.203987,131.01376
Volumrate_Easington_hourly,500,48,0.01,16,73.03592,5.808568,8.546105498380717,0.18886782,0.81563914,23.804502,20.821142,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,16,9.062947,1.7057762,3.010472931825562,0.8325349,0.6186825,144.21442,49.94698,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.01,16,2.5174258,1.0429227,1.5866397749734986,0.03670971,-4.081724,2.425321,2.4806268,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,16,24.214699,2.3542397,4.920843300848332,0.10346525,0.59729105,521.71967,8.345494,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,16,57.762016,4.629874,7.600132649920442,0.05800494,0.31933385,4.0054865,3.805681,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.01,32,82.91607,6.3662624,9.105826103696563,0.20123759,0.7906991,23.320625,19.133947,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.01,32,18.457428,2.0988812,4.296210886178148,1.1881008,0.22341597,134.96461,54.208164,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.01,32,1.2375159,0.8792928,1.1124369314082863,0.025738193,-1.4980736,2.0421853,2.0595322,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.01,32,63.595757,4.9779086,7.974694760977483,0.16767529,-0.057646036,1146.9751,12.854274,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.01,32,188.82716,10.328102,13.741439651517197,0.10487599,-1.2251346,8.906188,7.8769946,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,16,51.84204,5.0649505,7.200141735801108,0.1591222,0.86913776,20.214071,20.637867,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,6.6749897,1.57572,2.583600143272442,0.7144848,0.71915424,104.08927,67.7066,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,16,1.807083,0.9850218,1.3442778770304609,0.031102242,-2.6478128,2.3032115,2.282559,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,17.04326,2.096944,4.128348407576669,0.08680232,0.71655756,444.39935,7.9472175,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,65.02349,5.6566515,8.063714460827697,0.06154304,0.23376477,4.8668547,4.4879417,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,49.213264,4.945113,7.015216637091974,0.15503538,0.87577343,19.727005,19.306084,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,7.6011424,1.648493,2.757016939821666,0.7624426,0.680187,110.45178,66.71301,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.001,32,1.7708757,0.9703671,1.3307425342144714,0.030789077,-2.574724,2.2652311,2.2520525,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,16.342407,2.1140149,4.042574331606347,0.084998846,0.72821325,355.3572,8.008261,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,49.085434,4.321756,7.006099768056471,0.053471226,0.42157847,3.8086665,3.5151854,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,55.15943,5.4255543,7.426939575459028,0.1641344,0.86076385,22.707813,21.586754,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,8.843953,1.9929159,2.973878466351541,0.8224148,0.62789655,127.126945,90.33734,4.875188,3.6160321
