Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Belgia_hourly,500,72,0.00075,32,4.078373,1.4209409,2.019498193938847,0.046718232,-7.201584,3.2952096,3.3952217,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00075,32,75.90732,5.6732116,8.712480594826847,0.18323973,-0.2623917,215446260.0,14.824999,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00075,32,119.5552,7.059467,10.934129991427465,0.083440974,-0.40785062,6.240758,5.5944686,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,16,455.5526,16.083025,21.343678509214094,0.47112915,-0.14383793,74.53737,40.846684,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,16,27.753834,3.9010103,5.2681907492755,1.514134,-0.30938816,239273470.0,87.886826,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,16,2.9699879,1.1850458,1.7233652744739565,0.039867617,-4.972628,2.7472897,2.8136785,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,16,71.073975,4.7048116,8.430538215877739,0.17730995,-0.18200982,225529900.0,12.627975,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,16,108.41273,6.1282845,10.412143264283152,0.07945757,-0.27663982,5.522405,4.909799,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0005,32,460.30045,16.118732,21.454613619374285,0.47357783,-0.15575922,74.092064,40.80878,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0005,32,24.12398,3.0544934,4.911616797805123,1.4116509,-0.1381365,196733950.0,72.91289,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0005,32,2.7340395,1.1143585,1.6534931342643078,0.038251225,-4.498137,2.5848827,2.6454847,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0005,32,78.01568,5.6918874,8.832648436667323,0.18576708,-0.2974552,218612800.0,14.914621,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0005,32,107.29135,6.179428,10.35815385666574,0.079045564,-0.26343477,5.5630784,4.9379067,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00025,16,458.06094,16.308638,21.402358365458596,0.47242442,-0.15013611,74.1931,41.410774,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00025,16,25.809933,3.48437,5.080347695654328,1.4601458,-0.21767747,208518160.0,81.04198,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00025,16,3.032259,1.1574956,1.7413382748411514,0.040283397,-5.0978546,2.683903,2.7533443,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00025,16,83.66927,5.454258,9.147090978910445,0.1923804,-0.39147842,231150880.0,14.378301,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00025,16,118.4736,6.520951,10.884557974255173,0.08306268,-0.39511395,5.854366,5.1913457,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.00025,32,438.33514,15.776988,20.936454906286517,0.4621403,-0.10060704,73.62179,40.043823,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.00025,32,26.320644,3.7968874,5.130364936206986,1.4745214,-0.24177217,228481100.0,86.62422,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.00025,32,3.779679,1.4654313,1.9441396709038936,0.04497492,-6.6009116,3.3950813,3.4844897,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.00025,32,74.338036,5.2201533,8.621950799180896,0.18133572,-0.23629344,223592080.0,13.832042,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.00025,32,103.547134,5.872069,10.175811240358877,0.077654056,-0.2193439,5.315104,4.701826,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0001,16,438.57526,16.033144,20.942188432627002,0.46226683,-0.10120988,71.6918,40.98071,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,16,24.95714,3.4833314,4.995712158328587,1.4358208,-0.17744386,208513800.0,82.0963,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,16,5.481924,1.9187812,2.341350904287274,0.054163836,-10.0241165,4.439014,4.5819235,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,16,79.038666,5.753917,8.89036927081684,0.18698107,-0.31446815,221078260.0,15.053864,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,16,105.20184,6.0746703,10.25679497999832,0.07827207,-0.23882926,5.4975276,4.8541536,9.215225,131.0403
Volumrate_Easington_hourly,500,72,0.0001,32,443.32587,15.822013,21.055304953840462,0.46476373,-0.11313808,74.03048,39.9002,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.0001,32,24.598106,3.3937519,4.959647808491783,1.4254555,-0.16050518,201532540.0,80.21063,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.0001,32,3.9764369,1.3902369,1.9941005123636104,0.046130694,-6.9965906,3.2188709,3.3173232,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,0.0001,32,80.300354,5.580839,8.96104647928501,0.18846753,-0.3354509,232490800.0,14.58866,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.0001,32,117.514725,6.743744,10.8404208742763,0.08272585,-0.38382256,6.0196304,5.353059,9.215225,131.0403
Volumrate_Easington_hourly,500,72,7.5e-05,16,473.22446,16.561779,21.7537228259236,0.48018023,-0.18820989,77.09219,41.713696,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,7.5e-05,16,24.22973,3.238648,4.922370425524587,1.4147415,-0.14312577,203534580.0,76.667694,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,7.5e-05,16,3.957907,1.5666343,1.989448908979831,0.046023086,-6.9593267,3.628061,3.725381,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,7.5e-05,16,73.08347,4.844105,8.548887249552799,0.17979905,-0.2154293,238397020.0,12.72148,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,7.5e-05,16,107.17905,5.908754,10.352731360895026,0.07900418,-0.26211238,5.372503,4.7343717,9.215225,131.0403
Volumrate_Easington_hourly,500,72,7.5e-05,32,443.42816,15.852296,21.057734009648183,0.46481732,-0.113394976,74.55536,39.99803,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,7.5e-05,32,26.171404,3.5460515,5.115799437515871,1.4703351,-0.2347312,234712500.0,81.430664,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,7.5e-05,32,2.8226008,1.107822,1.6800597731992206,0.038865805,-4.6762333,2.5731432,2.6340823,0.7051713,43.227196
Volumrate_Frankrike_hourly,500,72,7.5e-05,32,76.67594,5.0318074,8.756479970129844,0.18416512,-0.2751745,238437000.0,13.2007065,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,7.5e-05,32,116.252396,6.3246593,10.78204042052722,0.082280345,-0.36895764,5.7184224,5.0577955,9.215225,131.0403
Volumrate_Easington_hourly,500,24,0.001,16,201.46465,10.707961,14.193824198775403,0.31408006,0.48835194,45.089943,29.592258,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,16,61.015568,6.866072,7.811246237287685,2.0829709,-1.3262928,374207040.0,113.904396,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,16,7.544112,2.0335565,2.746654729940655,0.06355416,-14.336735,4.718695,4.6705103,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,16,72.630974,3.9281406,8.522380759853315,0.17914575,-0.20870519,263185730.0,10.621423,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,16,126.89646,6.9142556,11.264832954234892,0.08598206,-0.4979509,6.2154555,5.4645443,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.001,32,218.04373,11.367008,14.766303927843728,0.32674786,0.44624698,45.824974,31.403238,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.001,32,40.496796,4.766842,6.363709268523891,1.6969663,-0.5439894,289647800.0,91.059296,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.001,32,6.474964,1.8779159,2.544595084064595,0.05887875,-12.163219,4.368062,4.2352157,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.001,32,65.013336,3.748791,8.063084780754858,0.16949105,-0.08193445,244096800.0,10.488605,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.001,32,143.99146,8.22966,11.99964395630658,0.091590725,-0.6997489,7.186858,6.368955,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,16,212.34013,10.583129,14.571895335439113,0.32244602,0.4607321,46.475334,29.432287,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,16,29.90441,3.8552887,5.468492425574834,1.458245,-0.14014196,272816100.0,81.969986,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,16,3.911542,1.5122441,1.9777618508763228,0.045762938,-6.951934,3.5216358,3.4551024,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,16,83.16721,5.7479863,9.119605991485674,0.19169979,-0.38404644,236172530.0,15.128716,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,16,100.25907,5.600119,10.012945188609477,0.07642668,-0.18350947,5.129456,4.498362,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00075,32,206.08981,11.340891,14.355828545661232,0.3176649,0.47660565,46.66603,30.8234,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00075,32,35.03553,5.0019846,5.919081862107673,1.5784005,-0.33577216,301645860.0,99.78071,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00075,32,6.7613916,1.9172193,2.6002676092489927,0.060166944,-12.745509,4.4483695,4.5435853,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00075,32,88.11495,6.750512,9.386956486923882,0.19731966,-0.46638548,219450140.0,17.510519,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00075,32,113.36258,6.5717545,10.647186452096307,0.0812677,-0.33819008,5.8981214,5.1750665,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,16,233.84695,11.516636,15.29205526885458,0.33838165,0.4061125,49.60696,31.46224,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,16,25.311255,3.0322304,5.031029169200152,1.3415897,0.034977674,189492900.0,78.61791,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,16,2.2046988,1.0756909,1.4848228180630338,0.034356948,-3.4820223,2.5102918,2.4889898,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,16,67.48462,3.716597,8.214902259955684,0.17268234,-0.12306094,247484940.0,10.335382,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,16,134.70264,7.6976094,11.606146506000602,0.08858725,-0.5900991,6.7989187,5.9908385,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,32,232.55602,11.279132,15.249787376047196,0.33744636,0.409391,51.764427,30.653233,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,32,33.014416,4.081199,5.745817238736958,1.5321972,-0.25871468,249328370.0,83.57803,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,32,3.7596428,1.2918606,1.9389798450297937,0.04486557,-6.6431317,3.0056028,3.0431004,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,32,71.5687,4.7729363,8.459828762909678,0.17783086,-0.19102716,241930660.0,12.861622,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,32,131.19415,7.292176,11.454001607823846,0.08742595,-0.54868305,6.498488,5.7253013,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,16,207.24724,10.810698,14.396084125871857,0.31855565,0.4736662,46.611687,29.977516,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,16,25.412434,3.2804174,5.041074649741618,1.3442684,0.031120121,205676030.0,75.54568,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,16,5.920479,2.1384826,2.4332034071981696,0.05630129,-11.035983,4.975082,4.8281164,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,16,65.43302,3.7662554,8.089068026998547,0.17003725,-0.088918805,247494930.0,10.492262,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,16,134.46495,7.565726,11.595902317694964,0.08850905,-0.58729327,6.708373,5.916309,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,32,203.44585,10.496172,14.263444414222576,0.3156206,0.48332042,45.996887,29.223486,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,32,28.662582,3.803154,5.353744707908749,1.4276459,-0.09279573,257193740.0,83.08343,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,32,2.7464962,1.1931444,1.6572556231799376,0.038346827,-4.5834646,2.770788,2.825263,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,32,65.790276,3.649069,8.111120488177356,0.1705008,-0.09486413,254120370.0,10.255328,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,32,128.15797,7.154703,11.320687887366388,0.0864084,-0.51284254,6.393367,5.6439753,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,16,196.28244,10.810326,14.010083518150307,0.31001425,0.5015129,44.8853,29.685625,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,16,29.73866,3.7664557,5.453316496626427,1.4541982,-0.13382256,227597730.0,81.359566,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,16,2.5532856,1.0724865,1.5979003719740736,0.03697342,-4.1906786,2.4943576,2.5262122,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,16,66.1792,4.284661,8.13505987800643,0.17100403,-0.1013366,243312400.0,11.689745,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,16,124.25931,6.9329166,11.147165911626512,0.08508394,-0.4668206,6.212656,5.458621,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,32,196.5197,10.655977,14.018548394776104,0.31020156,0.50091034,43.641766,29.38219,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0001,32,35.66093,4.576043,5.971677371856664,1.5924258,-0.35961628,284828060.0,90.343346,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0001,32,3.8287113,1.3372409,1.9567092965706507,0.045275807,-6.783544,3.105266,3.1652954,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0001,32,72.47909,4.8260074,8.513465089467969,0.17895833,-0.20617759,251135730.0,12.788857,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0001,32,105.17707,5.8134694,10.255587287799553,0.07827871,-0.24156404,5.3125668,4.6597567,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,16,226.51495,11.914861,15.050413735618076,0.33303463,0.4247331,52.08365,32.202545,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,16,34.109825,3.9137235,5.840361729745628,1.5574088,-0.30047846,194474460.0,87.65547,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,16,5.362498,1.6510097,2.3157067617790195,0.05358256,-9.901641,3.8323994,3.9436128,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,16,84.66332,6.754004,9.201267437083354,0.19341637,-0.40894437,228429500.0,17.325811,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,16,105.625,6.1069965,10.277402395547233,0.07844522,-0.24685168,5.5083237,4.868011,9.203986,131.01375
Volumrate_Easington_hourly,500,24,7.5e-05,32,227.33289,11.819232,15.077562327584241,0.33363536,0.42265588,51.59912,31.920967,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,7.5e-05,32,38.335724,4.8727546,6.1915849244723375,1.6510671,-0.461596,266375730.0,96.777145,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,7.5e-05,32,6.480938,1.8270231,2.5457686379095157,0.058905907,-12.1753645,4.238112,4.332278,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,7.5e-05,32,87.50073,6.584227,9.354182616448911,0.19663073,-0.45616376,246870850.0,16.703676,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,7.5e-05,32,114.386215,6.603208,10.69514914388579,0.08163379,-0.3502736,5.9215317,5.2016354,9.203986,131.01375
Volumrate_Easington_hourly,500,48,0.001,16,328.7765,15.086826,18.13219482737301,0.40071914,0.17008615,58.028896,39.119305,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,16,59.00387,5.901727,7.68139753580215,2.1242611,-1.4825487,311794050.0,100.57615,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,16,18.018255,3.6946318,4.244791541850394,0.098210745,-35.371998,8.543132,9.034655,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,16,82.402916,6.0797997,9.077605188296626,0.190865,-0.37042344,224699500.0,15.484971,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,16,134.13092,7.700899,11.58149042265961,0.08839105,-0.58059573,6.7620716,5.9684377,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.001,32,340.84833,14.437182,18.462078096376874,0.40800953,0.13961387,62.433796,37.7034,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.001,32,29.787514,4.0898848,5.457793852181498,1.5093321,-0.25329006,219844080.0,90.966866,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.001,32,3.4127212,1.4321524,1.8473551789176803,0.042741824,-5.8889847,3.3345184,3.308288,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.001,32,98.200745,6.73352,9.909628884519654,0.20835906,-0.63315344,249021700.0,17.10901,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.001,32,122.538956,7.1724367,11.069731509322011,0.084485255,-0.4439962,6.341181,5.6367874,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,16,346.3744,14.5522785,18.61113617295939,0.41130367,0.12566471,63.85196,38.02623,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,16,56.7452,5.7400866,7.532941066465331,2.0832062,-1.387517,286675520.0,99.459076,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,16,6.315951,1.9671117,2.5131555603491633,0.05814629,-11.749499,4.5706825,4.54758,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,16,126.32378,8.845684,11.239385047462214,0.2363184,-1.1008611,230382500.0,22.397926,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,16,155.71771,8.175191,12.478690332015766,0.09523856,-0.8349738,7.2162695,6.3197536,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00075,32,356.4109,14.391755,18.878847652117834,0.4172201,0.100330055,66.33964,37.11016,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00075,32,31.18592,4.2535186,5.584435577149407,1.5443544,-0.312127,243629100.0,91.894684,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00075,32,19.860733,3.7470074,4.456538234125964,0.10310988,-39.091255,8.70181,8.20712,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00075,32,102.612,7.500106,10.129758117137781,0.21298748,-0.7065159,220703780.0,19.22422,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00075,32,104.7396,5.8236995,10.234236714833887,0.078108676,-0.234249,5.2819185,4.681397,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,16,342.8025,14.246767,18.51492614714882,0.40917748,0.1346811,64.88897,36.845478,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,16,31.775265,4.4973807,5.636955272129648,1.5588785,-0.33692336,243665060.0,96.34173,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,16,4.445826,1.8163148,2.1085127587044346,0.048784163,-7.97443,4.2333713,4.1284995,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,16,76.55576,4.697456,8.749615034081723,0.1839687,-0.27318084,239136700.0,12.53664,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,16,149.73656,8.488783,12.236688972382845,0.09339158,-0.76449215,7.4150057,6.5760083,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0005,32,329.5305,14.345691,18.15297460639845,0.4011784,0.16818291,61.0232,37.460743,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0005,32,38.782204,4.608233,6.22753592316547,1.7222013,-0.63173556,225875600.0,91.4122,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0005,32,2.689612,1.1285975,1.6400036316342965,0.03794438,-4.429302,2.6343818,2.6156294,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0005,32,81.26202,5.3072257,9.014544708213872,0.18953909,-0.35144937,242892200.0,13.6700735,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0005,32,119.191605,6.7631087,10.917490765476186,0.08332334,-0.40455115,6.065699,5.35579,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,16,347.81314,14.544782,18.64974908327564,0.41215706,0.12203294,64.937164,38.0735,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,16,31.222261,4.064045,5.587688379717771,1.545254,-0.3136561,225498450.0,87.28665,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,16,2.2042415,1.0963877,1.4846688230733252,0.034350436,-3.4495244,2.5552888,2.540918,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,16,76.934166,5.449628,8.771212342349822,0.18442282,-0.2794739,239267950.0,14.133997,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,16,122.59367,6.7278094,11.07220274859771,0.08450411,-0.444641,6.0435953,5.308876,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.00025,32,338.884,14.686761,18.408802315347593,0.40683213,0.14457232,60.924446,38.633297,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.00025,32,28.151941,3.7001677,5.305840300973869,1.4673101,-0.18447435,200453040.0,84.689384,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.00025,32,2.98307,1.1646683,1.7271565929868657,0.03996082,-5.0216823,2.7121792,2.7213542,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.00025,32,82.38229,4.3805046,9.076469230993508,0.19084112,-0.37008047,256096500.0,11.661532,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.00025,32,149.19539,8.104414,12.214556430503128,0.09322267,-0.75811493,7.143921,6.299224,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,16,324.6143,14.334522,18.01705548445911,0.39817458,0.18059266,63.908714,36.977814,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,16,31.761095,3.7949884,5.635698275014115,1.5585309,-0.33632708,210339900.0,85.71708,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,16,3.768586,1.4022381,1.9412846057015603,0.04491505,-6.60734,3.2587073,3.2903523,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,16,109.12573,7.849914,10.44632626437998,0.21964362,-0.81484437,221099730.0,19.892979,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,16,113.496796,6.314944,10.653487487874422,0.08130844,-0.3374436,5.6865845,5.0170193,9.212003,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,319.95575,14.303249,17.887306938489058,0.39530715,0.19235194,57.95672,37.430782,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,32.800632,4.077895,5.727183642664747,1.583831,-0.38006496,221209330.0,86.99094,4.8751874,3.6160324
Volumrate_Belgia_hourly,500,48,0.0001,32,3.2837112,1.259774,1.8121013202887044,0.041926164,-5.6285625,2.9269774,2.9599319,0.70383817,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,88.72347,5.888755,9.419313807025162,0.19804972,-0.4755392,237648770.0,15.229495,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,145.26308,8.027378,12.05251329732627,0.09198594,-0.71177673,7.0771112,6.255015,9.212003,131.0256
Volumrate_Easington_hourly,500,24,0.01,16,751.13385,21.817726,27.406821233000667,0.60645646,-0.90761113,100.03069,46.95258,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,16,108.588196,8.246264,10.420566001939687,2.77878,-3.140057,300470400.0,152.1191,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,16,3.6953268,1.4710419,1.922323283195297,0.04448016,-6.512381,3.4148211,3.4867632,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,16,97.93002,7.508386,9.895959942994887,0.20801924,-0.6297252,233645300.0,19.273201,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,16,186.4632,9.120211,13.655152719789744,0.104226865,-1.2011073,7.8631935,7.000082,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.01,32,617.71484,19.66409,24.853869794259403,0.5499649,-0.5687746,80.50203,43.50676,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,32,44.645367,5.2147636,6.681718840889758,1.7817677,-0.7021588,337028220.0,109.9542,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,32,4.422269,1.6168385,2.1029191300410663,0.048658922,-7.9902115,3.7615385,3.7310905,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,32,88.758156,5.726767,9.421154696891136,0.19803855,-0.47708952,276746240.0,13.529162,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,32,182.61168,9.049375,13.513388882036528,0.10314482,-1.155642,7.6025286,7.4164605,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.01,64,236.40628,12.941346,15.37550911409369,0.34022832,0.39961272,46.525757,34.46814,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.01,64,52.39541,5.9970984,7.238467284610127,1.9302319,-0.9976386,383262100.0,114.141426,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.01,64,22.100748,4.265301,4.7011432718152495,0.10877858,-43.929516,9.86487,10.495041,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.01,64,150.38844,10.546326,12.263296579352717,0.25778213,-1.5027244,191224300.0,26.953825,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.01,64,111.58732,6.1516056,10.563489878842605,0.080628864,-0.31723392,5.516313,4.9675097,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.005,16,276.24478,12.336332,16.620613150366644,0.3677799,0.29843718,55.778877,32.40991,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.005,16,30.234484,3.415366,5.498589248059185,1.4662707,-0.15272641,184807740.0,100.37541,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.005,16,3.5982187,1.38376,1.896897118830671,0.04389183,-6.3149657,3.2245939,3.1826582,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.005,16,76.309875,5.2250996,8.735552385984601,0.18362676,-0.26992846,233039380.0,14.0049095,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.005,16,116.57604,6.0690823,10.79703858357897,0.0824115,-0.37612343,5.443925,4.933046,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.005,32,213.42761,11.463142,14.60916193026443,0.32327065,0.45797026,44.48365,31.193409,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.005,32,38.821396,5.0023003,6.2306818145387135,1.6614928,-0.4801128,367978140.0,97.76537,5.1213937,3.7500505
