Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,MAPE,SMAPE,Std.Dev,Mean
Volumrate_St_Fergus_hourly,500,24,0.0005,16,26.659002,3.3934026,5.163235642896531,1.3768443,-0.016406775,211138880.0,75.3847,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,16,3.2058942,1.3769606,1.7905011119226553,0.04142996,-5.5173936,3.1894724,3.265755,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,16,99.32258,8.034992,9.966071363891379,0.20949303,-0.65289986,222576670.0,20.310802,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,16,102.82118,5.92769,10.140078019964962,0.07739705,-0.21375394,5.3743887,4.7473216,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,32,216.26128,10.755103,14.705824568691046,0.3254096,0.45077378,38.964165,30.427616,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,32,28.417326,3.219877,5.330790370433895,1.421525,-0.08344507,187158540.0,72.76422,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,32,3.2790306,1.0598989,1.8108093664014286,0.041899867,-5.6660757,2.4578974,2.5412977,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,32,75.24426,5.693722,8.674345087400692,0.18234013,-0.25219488,231706940.0,15.0331135,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,32,112.707886,6.260866,10.616397022633786,0.08103269,-0.33046174,5.5992827,5.0720973,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,64,188.0557,9.455762,13.713340022769001,0.30344793,0.52240586,36.997574,26.941664,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,64,27.932251,2.6809013,5.285097064062542,1.4093403,-0.06495106,157559840.0,59.731968,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,64,1.5011356,0.79851806,1.22520838541542,0.028349793,-2.05172,1.8577075,1.8826388,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,64,67.502754,4.674503,8.216005976837272,0.17270556,-0.12336266,244859170.0,12.454014,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,64,108.9355,6.057546,10.43721711466389,0.07966505,-0.2859305,5.4548683,4.8746033,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0005,128,185.67253,10.354595,13.626170816774964,0.30151907,0.52845824,40.109642,28.468899,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.0005,128,26.664202,3.2067719,5.163739123585756,1.3769785,-0.016605139,203451800.0,70.37322,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.0005,128,4.3558345,1.6011459,2.0870636032714343,0.048292045,-7.855154,3.7091548,3.8197904,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.0005,128,89.055786,7.218469,9.43693732801127,0.1983703,-0.48204255,226754480.0,18.379343,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.0005,128,125.40469,7.2702856,11.198423710661944,0.08547518,-0.48034132,6.4167566,5.7553043,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,16,174.08762,9.881473,13.19422661495538,0.291961,0.5578798,39.093132,27.729044,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,16,27.439566,3.6090577,5.238278883237254,1.3968556,-0.046166778,214702320.0,78.464165,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,16,2.7457957,1.2899175,1.6570442742353395,0.038341936,-4.5820403,2.9907227,3.0532408,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,16,83.36092,6.7784185,9.130220356984264,0.19192292,-0.3872702,228300260.0,17.213821,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,16,117.1337,6.983624,10.822832231433953,0.08260837,-0.38270628,6.1806464,5.5147467,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,32,181.19713,9.815729,13.460948268821868,0.29786304,0.5398241,38.78108,27.703768,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,32,27.695433,3.2187672,5.262645025361664,1.4033531,-0.05592203,197479650.0,71.95062,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,32,2.6287394,1.2948256,1.6213387545465718,0.037515752,-4.3440714,2.999119,3.0590417,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,32,90.285706,7.4054213,9.50187905450318,0.1997354,-0.50251055,216644530.0,18.847614,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,32,106.89048,6.212134,10.338785230456425,0.07891374,-0.26179004,5.5573554,4.9614697,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,64,176.10782,9.841694,13.270562105785709,0.29365018,0.55274916,38.50963,27.691376,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,64,27.28781,3.6662135,5.223773480152852,1.3929875,-0.040380955,214217780.0,80.541534,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,64,2.5847726,1.301342,1.6077227953918267,0.037200697,-4.2546897,3.0155551,3.0736408,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,64,89.08361,7.3239903,9.438411441268492,0.19840129,-0.48250556,228706080.0,18.450897,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,64,106.18661,6.1802115,10.304688610571397,0.07865349,-0.25348115,5.5727134,4.9218545,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.00025,128,206.10649,10.724234,14.356409407956685,0.31767774,0.47656327,41.72412,29.266909,19.843294,45.19174
Volumrate_St_Fergus_hourly,500,24,0.00025,128,26.2859,2.9117641,5.126977678512634,1.3671756,-0.0021818876,171485580.0,66.60973,5.1213937,3.7500505
Volumrate_Belgia_hourly,500,24,0.00025,128,2.1952598,1.144285,1.4816409178657353,0.03428332,-3.462834,2.652139,2.6993432,0.70135456,43.217545
Volumrate_Frankrike_hourly,500,24,0.00025,128,74.556755,5.7139974,8.634625357588943,0.1815052,-0.24075365,236125420.0,14.681995,7.751767,47.57233
Volumrate_Tyskland_hourly,500,24,0.00025,128,112.06524,6.4776373,10.5860870463376,0.080801345,-0.32287562,5.834452,5.14894,9.203986,131.01375
Volumrate_Easington_hourly,500,24,0.0001,16,190.30766,9.675557,13.79520434657882,0.30525944,0.5166867,36.651863,27.47896,19.843294,45.19174
