Target Variable,Epochs,Prediction Length,Learning Rate,Batch Size,MSE,MAE,RMSE,nRMSE,R2,MAPE,SMAPE,Std.Dev,Mean
Volumrate_Tyskland_hourly,500,48,0.0001,16,63.47006,4.121445,7.966809803250113,0.060803458,0.25207043,3.785197,3.3791735,9.212004,131.0256
Volumrate_Easington_hourly,500,48,0.0001,32,89.286125,6.333238,9.449133567851895,0.20882463,0.7746196,26.605356,21.210258,19.903702,45.249134
Volumrate_St_Fergus_hourly,500,48,0.0001,32,12.365916,1.9005718,3.5165204751481585,0.9724804,0.4797123,135.11087,65.316864,4.875188,3.6160321
Volumrate_Belgia_hourly,500,48,0.0001,32,0.9635582,0.67957133,0.981610002506843,0.02271128,-0.9450573,1.5905029,1.5860544,0.7038381,43.221252
Volumrate_Frankrike_hourly,500,48,0.0001,32,30.481081,2.489095,5.520967397921413,0.11608342,0.49307632,689.5945,8.400814,7.754323,47.560345
Volumrate_Tyskland_hourly,500,48,0.0001,32,63.605167,3.898728,7.975284784188965,0.060868137,0.25047833,3.6309152,3.2111652,9.212004,131.0256
Volumrate_Easington_hourly,500,72,0.01,16,233.9669,11.395897,15.295976715676689,0.33763534,0.41253716,54.51925,30.863255,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,16,17.35882,2.2930179,4.166391719647572,1.1974653,0.1810345,171.74338,60.58461,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,16,9.645717,2.0379336,3.105755410069391,0.07184725,-18.397486,4.724183,5.002957,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,16,64.80596,4.786123,8.050215003891928,0.16931105,-0.077768445,917.23804,13.204004,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,16,124.33407,7.8405876,11.150518745705952,0.08509228,-0.46412516,6.591152,6.329152,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.01,32,150.3639,8.640837,12.262296149594151,0.27067146,0.6224543,34.576084,24.997309,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.01,32,27.210083,3.1764984,5.2163284988402046,1.4992282,-0.28373468,167.05609,114.33652,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.01,32,6.8269944,1.9283626,2.6128517790142443,0.06044463,-12.729049,4.473996,4.6369867,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.01,32,67.29575,5.66466,8.20339889795711,0.17253278,-0.119175434,807.45355,15.550557,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.01,32,130.05006,7.7342124,11.403949495105373,0.08702627,-0.531435,6.59426,6.0900917,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.001,16,146.7731,8.436956,12.11499491566714,0.26742002,0.6314703,36.154972,27.168167,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,16,17.48896,2.107955,4.181980423927554,1.2019457,0.17489463,150.15216,60.379814,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,16,3.3615682,1.4775636,1.8334579931127835,0.042414457,-5.7600956,3.4459844,3.372208,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,16,51.319164,3.5943215,7.163739545525301,0.15066682,0.14652646,851.39734,11.019375,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,16,81.82313,5.123851,9.04561372968037,0.06902924,0.0364725,4.6104236,4.1490035,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.001,32,150.82144,8.407332,12.280938142112378,0.27108297,0.62130547,36.557285,26.887026,19.956621,45.303246
Volumrate_St_Fergus_hourly,500,72,0.001,32,18.850132,2.2143488,4.341673869433929,1.2478433,0.11067647,186.8664,64.69668,4.603915,3.4793425
Volumrate_Belgia_hourly,500,72,0.001,32,1.8728101,0.8460604,1.3685065309858597,0.031658463,-2.7662113,1.9791878,1.9841628,0.70517117,43.227196
Volumrate_Frankrike_hourly,500,72,0.001,32,52.04623,3.1522837,7.214307334468231,0.15173034,0.13443482,929.9735,9.696594,7.7543383,47.546898
Volumrate_Tyskland_hourly,500,72,0.001,32,80.64415,4.9830594,8.980208782666104,0.06853012,0.05035585,4.439968,4.093629,9.215226,131.04031
Volumrate_Easington_hourly,500,72,0.0001,16,137.81895,7.9512134,11.739631785868475,0.25913444,0.6539531,34.673634,24.82161,19.956621,45.303246
